"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"471",471,"#FinalRusia2018 https://t.co/NMNatPtipd",FALSE,123,NA,"2018-07-15 15:00:18",FALSE,NA,1018510576052506624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estebanedul",2,FALSE,FALSE,NA,NA
"472",472,"French players trying to stop themselves smiling during the anthem. What confidence!

Think they'll be smiling afte… https://t.co/343TmjhxEk",FALSE,3,NA,"2018-07-15 15:00:09",TRUE,NA,1018510535766237184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sebth",0,FALSE,FALSE,NA,NA
"473",473,"https://t.co/ousjNo2wBC",FALSE,2,NA,"2018-07-15 15:00:03",FALSE,NA,1018510511929901056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bradaZG",0,FALSE,FALSE,NA,NA
"474",474,"World Cup final time @ Luzhniki Stadium https://t.co/wDTUyj8ADX",FALSE,2,NA,"2018-07-15 15:00:01",FALSE,NA,1018510504657063936,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","riksharma_",1,FALSE,FALSE,37.55361111,55.71583333
"475",475,"<ed><U+00A0><U+00BE><ed><U+00B4><U+009F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> @ FIFA World Cup 2018 https://t.co/8xlxr8CzEw",FALSE,301,NA,"2018-07-15 14:59:54",FALSE,NA,1018510474164383744,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lucasinutilismo",9,FALSE,FALSE,37.55386591,55.71565318
"476",476,"ESTÁ ACONTECENDO
Final da #Copa2018 https://t.co/ohQiivYLkE",FALSE,12,NA,"2018-07-15 14:59:46",FALSE,NA,1018510438454190080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giosanfilippo",0,FALSE,FALSE,NA,NA
"479",479,"DEL HIJUEFRUTA!!! https://t.co/nyi836USlg",FALSE,83,NA,"2018-07-15 14:59:30",FALSE,NA,1018510371139850240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fmolestina",15,FALSE,FALSE,NA,NA
"481",481,"Hoje é aniversário do jornalista mais foda do mundo. Inspirador, amigo, professor, um mito. Se estou aqui em minha… https://t.co/zfV6895eTe",FALSE,19,NA,"2018-07-15 14:58:46",TRUE,NA,1018510188108767232,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","juliogomesfilho",0,FALSE,FALSE,37.55361111,55.71583333
"483",483,"Imagine how proud these people must be. Croatia national anthem at a #WorldCup final. Wow. #Cro https://t.co/VItH0JmIxR",FALSE,34,NA,"2018-07-15 14:58:32",FALSE,NA,1018510131368202240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiOatley",18,FALSE,FALSE,NA,NA
"484",484,"#Final #worldcup2018 #france #croatia @ Luzhniki Stadium https://t.co/q4c2xc006b",FALSE,1,NA,"2018-07-15 14:58:28",FALSE,NA,1018510111218786304,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MearyJerome",0,FALSE,FALSE,37.55361111,55.71583333
"486",486,"Let’s go France @ FIFA World Cup 2018 https://t.co/0AUFQcTKBw",FALSE,119,NA,"2018-07-15 14:58:26",FALSE,NA,1018510104725839872,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lalaribeiro16",20,FALSE,FALSE,37.55386591,55.71565318
"487",487,"Match 64 Final: France <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> vs Croatia <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #WorldCup #FRA #CRO #FRACRO https://t.co/797VvXi9qE",FALSE,1,NA,"2018-07-15 14:58:23",FALSE,NA,1018510091857858560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartinB_NYC",0,FALSE,FALSE,NA,NA
